0,1,2
3873,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.06918383 0.05730099 0.02943818 0.02547302
 0.33563578 0.03720575 0.16847593 0.01106834 0.0088487  0.08424945
 0.00642487 0.00530679 0.08910748 0.00700261 0.02487566 0.03173011
 0.00820482 0.00506972 0.11215208 0.02737022 0.00756311 0.03346514
 0.0158244  0.04305506 0.00747904 0.0221491  0.00655654 0.00798838
 0.06443514 0.00325403 0.05719347 0.00459384 0.00513162 0.03337468
 0.01809016 0.0146696  0.00192433 0.00762135 0.00678604 0.00549271
 0.06393859 0.04373609 0.00358757 0.0274976  0.02216488 0.00783132
 0.00343644 0.00188582 0.09619597 0.00219526]",[]
3874,"[0.33169752 0.09001908 0.10000262 0.11497875 0.01276164 0.0837597
 0.01465049 0.01039914 0.05572702 0.03220815 0.0080186  0.0140697
 0.00571568 0.01358557 0.09274951 0.07672478 0.06536373 0.0088939
 0.00414512 0.05539634 0.03471567 0.04443244 0.00501313 0.01752331
 0.07347277 0.01756301 0.09914816 0.04509477 0.00303385 0.01960902
 0.02438397 0.00946146 0.01479044 0.00771367 0.03272656 0.00365391
 0.00589578 0.00384757 0.00472697 0.00491591 0.02194951 0.00188365
 0.01299628 0.02223935 0.02587976 0.01612927 0.01262585 0.00446487
 0.00264715 0.00336065 0.17717473 0.08571856 0.07359338 0.10499028
 0.06905643 0.09357645 0.02244182 0.01450259 0.03133275 0.10245512
 0.01976347 0.01572817 0.02562948 0.01143048 0.0424397  0.05234912
 0.03754213 0.0212366  0.02069968 0.02051525 0.07941156 0.01673979
 0.01158865 0.04929741 0.04437385 0.02056279 0.05170985 0.01841295
 0.02781749 0.04389212 0.04189244 0.01187684 0.02470802 0.01871509
 0.02090974 0.00334836 0.02642624 0.01024796 0.00489571 0.0039188
 0.02041095 0.00955435 0.00923392 0.03010632 0.02097145 0.01487152
 0.01580724 0.00810168 0.0098997  0.00334779]","[5030, 5030]"
3877,"[0.16530544 0.10827153 0.07508438 0.12061195 0.05349856 0.14648116
 0.02403044 0.01647383 0.02686199 0.08312517 0.026515   0.01800083
 0.0201005  0.01467737 0.03855377 0.04688515 0.03193227 0.02990645
 0.01421271 0.02016062 0.13274403 0.0158076  0.01166556 0.01705024
 0.02173939 0.02638339 0.03912303 0.01914796 0.01786335 0.07450438
 0.03473035 0.01839227 0.01635362 0.01297417 0.01891932 0.00347168
 0.03676448 0.01116647 0.00518724 0.00431519 0.01496178 0.00759213
 0.0118465  0.02090227 0.0308775  0.01156697 0.01950799 0.01123182
 0.00625365 0.00350377 0.16718817 0.08632319 0.06398079 0.09142504
 0.06973798 0.08526717 0.02686109 0.01293239 0.02518148 0.11329007
 0.01685969 0.01244606 0.02332762 0.01309598 0.04951337 0.05657324
 0.03189272 0.01742166 0.02047668 0.02519738 0.07051184 0.01749497
 0.01081944 0.04060419 0.0216486  0.03811989 0.07152391 0.0186514
 0.02151842 0.02797253 0.03445701 0.01124045 0.01651785 0.01597877
 0.02441572 0.0038176  0.04260256 0.01290619 0.00478517 0.00437763
 0.02998481 0.01006417 0.00981012 0.02951293 0.03497361 0.01167816
 0.01415063 0.00693993 0.00935707 0.00332346]","[2806, 3116, 7448, 3797, 302, 8038, 2799, 1311, 3094, 84, 2373, 14821]"
3882,"[0.08667497 0.11369007 0.06125588 0.07958563 0.02266725 0.3318732
 0.00490954 0.01192951 0.01292787 0.12813467 0.04886742 0.00613635
 0.0277943  0.009798   0.01045361 0.04084611 0.01376915 0.04466797
 0.00749217 0.00869418 0.2252089  0.00997864 0.0116988  0.04480828
 0.00346828 0.02280506 0.02324579 0.00350459 0.03716018 0.09301642
 0.01845491 0.05102317 0.02146479 0.001946   0.00943105 0.00057946
 0.04226418 0.02504328 0.00398326 0.00162859 0.00166134 0.00187575
 0.0033379  0.01371435 0.01179125 0.01079    0.00959234 0.02188165
 0.00195817 0.00141581 0.16815163 0.08788794 0.0697265  0.10525017
 0.08514794 0.08450023 0.03506817 0.01516534 0.02839391 0.10919764
 0.0177175  0.01854901 0.02225655 0.01263767 0.04023127 0.04015996
 0.0371853  0.01816685 0.02397197 0.02619305 0.07423377 0.01824275
 0.01108472 0.03026882 0.0215901  0.02637565 0.05983621 0.02080484
 0.02280257 0.03530185 0.04320247 0.01096476 0.01532286 0.01822639
 0.01829676 0.00448963 0.03664664 0.01039312 0.00493393 0.00440915
 0.01859862 0.0140999  0.01278964 0.02507656 0.02787603 0.01053008
 0.01634466 0.00715508 0.01193924 0.00336298]",[12894]
3889,"[0.15301734 0.0672401  0.0813382  0.13842522 0.04077508 0.11104966
 0.00390478 0.01341006 0.02428213 0.15579884 0.03476393 0.00735958
 0.03033031 0.01109813 0.03522812 0.02786339 0.03576264 0.03454799
 0.01290439 0.01284215 0.10290526 0.01360217 0.01361593 0.0779968
 0.00715435 0.02062125 0.06624284 0.0066962  0.0464666  0.04553357
 0.0482653  0.0131381  0.02658419 0.00322121 0.01509194 0.00104754
 0.04479873 0.01482274 0.00298014 0.00237992 0.00692536 0.00307526
 0.00304985 0.03224222 0.01677074 0.00391277 0.02183771 0.01335482
 0.00152654 0.00266101 0.19956637 0.07321055 0.09101501 0.1223343
 0.08768703 0.07344443 0.03487244 0.01545386 0.04419764 0.07417502
 0.02129132 0.02211598 0.02692075 0.01173989 0.04042022 0.02825996
 0.04658686 0.02143071 0.02548866 0.01919396 0.07251099 0.01855637
 0.01129942 0.05465217 0.03060413 0.02424735 0.05637027 0.02220184
 0.02971471 0.03515393 0.04425065 0.00872363 0.01700132 0.0196489
 0.01654454 0.00403071 0.03734718 0.01027876 0.00458832 0.00391255
 0.01164394 0.01801692 0.01074764 0.03284532 0.0255589  0.0087142
 0.01739676 0.00870102 0.02004779 0.00296539]","[11584, 3807, 4812, 12557, 7783, 14473, 5680, 3076]"
3891,"[0.25823684 0.07690385 0.1032155  0.12415812 0.0310203  0.08153777
 0.01038003 0.01754859 0.05807122 0.07425778 0.01297401 0.02282501
 0.02207738 0.01244945 0.03647603 0.0411484  0.06068282 0.01745893
 0.00917343 0.02356741 0.07897553 0.02306196 0.01079501 0.02092963
 0.09624375 0.01154738 0.05194716 0.02690862 0.00916322 0.04143686
 0.03605528 0.00958657 0.02131233 0.01259844 0.016797   0.00320225
 0.03488271 0.0082267  0.00403626 0.00438566 0.01899278 0.0031826
 0.01102995 0.02109068 0.01237779 0.00568795 0.01327919 0.00567223
 0.00226154 0.00375521 0.19206388 0.09079811 0.0792731  0.11145316
 0.06053146 0.09556462 0.02010474 0.01486564 0.03483688 0.09899932
 0.01884876 0.01618111 0.02348051 0.01187223 0.04253282 0.04864651
 0.04222463 0.02071013 0.01807215 0.02304328 0.07848381 0.01804801
 0.01112869 0.04374287 0.04447435 0.02071464 0.05846017 0.02038588
 0.02408413 0.04459261 0.03837907 0.01210916 0.02323533 0.0182214
 0.01983322 0.00327378 0.02673787 0.00990616 0.00490386 0.00415239
 0.01860001 0.00804639 0.01029639 0.02887606 0.02107655 0.01363859
 0.01665629 0.00781111 0.00797891 0.0035191 ]","[14711, 15339, 4904, 8507]"
3905,"[0.08699369 0.0368952  0.04581869 0.08295438 0.0344403  0.05878491
 0.00602689 0.01086449 0.01168134 0.0604156  0.03150497 0.00936241
 0.02767015 0.00800182 0.02245375 0.00568498 0.01524265 0.03787707
 0.01104672 0.0069509  0.27213121 0.00623811 0.01311502 0.1818455
 0.002068   0.0062623  0.10740765 0.00515391 0.03462482 0.15695285
 0.02503378 0.00781979 0.11429288 0.00120568 0.01001072 0.00119468
 0.03213967 0.01009145 0.00167138 0.00111635 0.00286068 0.00447314
 0.00408339 0.02883335 0.00722979 0.0012696  0.01135631 0.01058794
 0.00245146 0.00260933 0.07985726 0.10868409 0.05233567 0.07820201
 0.14984628 0.07776289 0.05725394 0.01743823 0.01500398 0.10705191
 0.01643367 0.00925129 0.06018892 0.01363582 0.01228645 0.06682554
 0.0188439  0.01942676 0.04728818 0.01569989 0.04727353 0.02052646
 0.01949142 0.03910321 0.00747565 0.00971551 0.03130793 0.00560417
 0.04126176 0.02950226 0.05233788 0.00943525 0.01608601 0.0710648
 0.00761341 0.00612558 0.00411091 0.00816527 0.01164273 0.00388639
 0.02356208 0.01935722 0.00377277 0.014114   0.00882585 0.06959918
 0.0115136  0.0065334  0.02429716 0.00255528]","[4283, 5517]"
3906,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.1842408  0.08807886 0.07956769 0.10989669
 0.06872894 0.08718565 0.01929897 0.01548779 0.03579229 0.08618351
 0.01878477 0.01542056 0.02615164 0.01152988 0.03616619 0.05002438
 0.0399945  0.02081176 0.02061078 0.02101202 0.08016939 0.01806235
 0.01196208 0.04680244 0.06556774 0.01584579 0.04785981 0.01789778
 0.02751406 0.04824064 0.04160506 0.01092537 0.02689104 0.02713917
 0.01800957 0.00354221 0.02110043 0.00839748 0.00540708 0.00425184
 0.01940544 0.00939108 0.00747591 0.02491955 0.01653266 0.01750163
 0.0162747  0.00758938 0.00671947 0.00350991]",[]
3908,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.14580954 0.11717151 0.06359037 0.0898686
 0.0921434  0.11366414 0.03388651 0.01589151 0.02353282 0.05816356
 0.01783781 0.0121606  0.03635165 0.01190603 0.03976902 0.07200128
 0.02876113 0.01878557 0.02776118 0.02173198 0.06630724 0.01689533
 0.01370225 0.03762997 0.02404856 0.02063323 0.03935397 0.01527637
 0.03150232 0.04058229 0.0424726  0.01422034 0.02444498 0.06064067
 0.02454416 0.00495091 0.01732795 0.00849317 0.00836599 0.00499057
 0.02328578 0.01215978 0.00661761 0.02366713 0.02278773 0.03852015
 0.01486057 0.0072101  0.01212193 0.0036847 ]",[]
3917,"[0.08798783 0.25738895 0.05450163 0.0854716  0.13364781 0.05061578
 0.08803529 0.02437848 0.01328367 0.02568363 0.01271155 0.00096147
 0.04488794 0.02833174 0.00716501 0.07039096 0.01894108 0.01466962
 0.03349215 0.01478678 0.02756657 0.02733404 0.01892874 0.00576723
 0.00344819 0.00556803 0.03258543 0.00149666 0.01403357 0.01497107
 0.0147238  0.00610426 0.00393571 0.12750413 0.00571827 0.00966696
 0.00751294 0.00773005 0.01741942 0.00760585 0.0245336  0.01568928
 0.00034362 0.00414911 0.0034202  0.0705568  0.01492953 0.00461003
 0.01407652 0.00455644 0.19123375 0.10301998 0.08079086 0.10907025
 0.07158556 0.09524077 0.02571373 0.01746619 0.03639049 0.07815889
 0.01867233 0.01273006 0.03143398 0.01313267 0.03338213 0.0591075
 0.04285996 0.0207447  0.02196722 0.02064245 0.07039222 0.01789735
 0.01320276 0.03488632 0.0226099  0.01202906 0.04548802 0.01843463
 0.02445865 0.04917086 0.03411996 0.01175633 0.02784739 0.04767149
 0.02043413 0.00403538 0.03375391 0.00822187 0.00706807 0.00462845
 0.01933158 0.00945581 0.00685915 0.02295817 0.01167865 0.03317798
 0.01436855 0.00760802 0.01009341 0.00340476]",[11506]
3918,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.16193736 0.09433446 0.05804685 0.07900157
 0.06523803 0.10348873 0.04004964 0.01264446 0.02294664 0.17443819
 0.01575325 0.01150874 0.0196911  0.01234121 0.04416797 0.05190887
 0.02603608 0.018061   0.01918106 0.02747065 0.07326804 0.02180039
 0.00989029 0.03185579 0.0127517  0.02576698 0.08277874 0.01927082
 0.01282096 0.03278749 0.02576787 0.01369501 0.01910385 0.01890185
 0.01931033 0.00478646 0.03494927 0.01199461 0.00527342 0.00422878
 0.02667162 0.01144152 0.0087539  0.02588765 0.02058773 0.0119554
 0.01182524 0.00634677 0.01362174 0.00343921]",[]
3919,"[0.24625726 0.05926169 0.11019203 0.14002409 0.0444534  0.06392239
 0.00530267 0.0151292  0.05926339 0.07061326 0.02406565 0.03080374
 0.02782893 0.01163794 0.04496796 0.02025622 0.05081113 0.02448222
 0.01399097 0.02055438 0.09520367 0.02088218 0.01346926 0.07571475
 0.02588943 0.01560121 0.05011889 0.02991951 0.02819973 0.035993
 0.0447801  0.00762193 0.02367453 0.00769818 0.01720784 0.00176493
 0.04476116 0.01051625 0.00323608 0.00307748 0.0080809  0.00419219
 0.01390829 0.04800738 0.01547016 0.00380748 0.02120346 0.00957213
 0.00188672 0.00307626 0.17121592 0.07781851 0.07697594 0.10949912
 0.07570663 0.0858377  0.03023683 0.01368082 0.03215957 0.10194036
 0.02328757 0.01778048 0.02846474 0.01128096 0.0423114  0.04150442
 0.03666033 0.02341345 0.02247706 0.02029523 0.07220632 0.01655797
 0.01159914 0.06216568 0.02967619 0.02824241 0.0634634  0.01818262
 0.0392792  0.0374223  0.04633812 0.01031349 0.01860699 0.01973122
 0.01983849 0.00356215 0.01947978 0.01146483 0.00434773 0.00367984
 0.01514117 0.0120736  0.00985172 0.03153743 0.02878853 0.00950036
 0.01614272 0.00952346 0.01590735 0.00283362]","[2991, 3652, 3548, 11584, 4574, 7135, 13169, 3076]"
3927,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18253518 0.10178812 0.06700708 0.10265869
 0.0488793  0.10068605 0.03440602 0.01341281 0.02661629 0.15777487
 0.01692768 0.00943483 0.01484244 0.01349899 0.0483882  0.04398399
 0.03630823 0.0197291  0.01349101 0.03209327 0.08267606 0.02338065
 0.0089938  0.0255259  0.01351059 0.02264939 0.07139467 0.02014488
 0.00947519 0.04009051 0.02192813 0.01299192 0.01969268 0.01057035
 0.02003383 0.00430353 0.06776687 0.01158645 0.00467092 0.00450819
 0.01783697 0.00862478 0.00725799 0.02582757 0.01821701 0.00824955
 0.01741447 0.0069211  0.00924892 0.003674  ]",[]
3931,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18846746 0.11086595 0.0762091  0.10233747
 0.05205449 0.12130893 0.01630133 0.01678653 0.03365054 0.09717387
 0.0152126  0.01319508 0.02611525 0.01180214 0.03352509 0.08541431
 0.04104666 0.01616387 0.01556822 0.02169594 0.0542524  0.01858882
 0.01210844 0.02183166 0.04357114 0.01482941 0.05765692 0.01841306
 0.0177409  0.02337685 0.03253253 0.01520274 0.0138152  0.04538367
 0.02204889 0.00355233 0.03252918 0.00843818 0.00741259 0.00477923
 0.02453924 0.00668201 0.00736906 0.02083391 0.01403755 0.03379875
 0.01496334 0.00608648 0.00424171 0.00383871]",[]
3934,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.13378507 0.15454418 0.04124703 0.06142604
 0.02642718 0.12371628 0.02868684 0.00915478 0.01287537 0.0501609
 0.01640585 0.01131606 0.01188301 0.01379053 0.04991846 0.166229
 0.01635173 0.01424362 0.00750669 0.04424236 0.10789819 0.0145934
 0.00653481 0.04096164 0.00737096 0.06096463 0.05655257 0.01116041
 0.01135252 0.02801209 0.0278385  0.01531429 0.01262915 0.00433402
 0.05667345 0.00408752 0.03748579 0.0137107  0.00561585 0.00676024
 0.03286957 0.0034498  0.00631561 0.03374856 0.05871402 0.02044932
 0.01063389 0.00647564 0.00584489 0.00410982]",[]
3936,"[0.28782335 0.06916013 0.10698854 0.13066467 0.03227383 0.07394159
 0.00642916 0.01581384 0.05767324 0.06020561 0.0205415  0.02056573
 0.01483762 0.01319421 0.06121471 0.02303064 0.05559407 0.02392595
 0.01004273 0.02289124 0.08457507 0.02377856 0.00958935 0.03541867
 0.05400965 0.01559513 0.05790765 0.04287885 0.01817807 0.05402773
 0.03510403 0.00872882 0.02048929 0.00794391 0.01921058 0.00254367
 0.04605622 0.00906976 0.00305838 0.00425887 0.01230412 0.0036688
 0.01643633 0.03958711 0.01483351 0.00350257 0.01658701 0.00915692
 0.00209521 0.00334741 0.16558755 0.08978149 0.06694544 0.10191347
 0.0621939  0.08581857 0.02533235 0.01331358 0.02572293 0.13830073
 0.01851572 0.01164462 0.02311926 0.01278041 0.04524205 0.04955812
 0.03334101 0.02006878 0.0182598  0.02632576 0.08083539 0.01673362
 0.01104253 0.04090006 0.01870145 0.03155934 0.07026146 0.01765303
 0.02185723 0.03846741 0.03455685 0.01112527 0.01846936 0.0207418
 0.02229068 0.00382336 0.03175574 0.01199666 0.00478337 0.00431655
 0.02337957 0.00899142 0.00869563 0.02847904 0.02790206 0.01154731
 0.01655204 0.00742428 0.00925617 0.00353235]","[3004, 4897, 122, 808, 816, 1354, 1537, 2054, 3178, 4798, 4880, 2373, 12659, 2864, 13442, 13442]"
3940,"[0.13809024 0.08935585 0.06739613 0.11442468 0.0379261  0.13746544
 0.01537775 0.01336274 0.02132212 0.19172259 0.02389952 0.00574969
 0.02019387 0.01343841 0.03042348 0.03875577 0.03092653 0.02919914
 0.01135344 0.01478752 0.13270471 0.01328283 0.01138485 0.0289103
 0.01075594 0.03145328 0.06653765 0.00714122 0.01337221 0.06662958
 0.02408725 0.01823302 0.01805265 0.01551606 0.0183162  0.00253628
 0.04915209 0.01481356 0.0036956  0.00365074 0.01117821 0.00464239
 0.00313597 0.01859875 0.02336347 0.00588906 0.01911993 0.00993259
 0.00593255 0.00362002 0.19027439 0.09387736 0.07299559 0.10511404
 0.06221133 0.0797508  0.02121362 0.01363593 0.03056424 0.11213272
 0.01861995 0.01234195 0.02397827 0.01297661 0.05107117 0.05210164
 0.03648233 0.02014677 0.01852442 0.03222281 0.07197589 0.0194507
 0.01142998 0.04093204 0.02190213 0.0271781  0.07021978 0.02000935
 0.02341768 0.03638045 0.03514824 0.01032774 0.02000622 0.01976294
 0.02562081 0.00363164 0.02909007 0.01110559 0.00473314 0.0043936
 0.02744265 0.00843609 0.00938025 0.03236765 0.02702322 0.01171317
 0.01653046 0.00760595 0.00731203 0.00352611]","[15240, 3803, 16, 12732, 249, 380, 546, 2799, 677, 730, 1280, 1309, 1311, 1487, 1587, 1791, 6138, 2275, 2521, 3427, 3488, 3601, 3805, 84, 2758, 4878, 2662, 4994, 13346, 205, 5858, 1556]"
